,SCC,last_edited_date,activity_value_required?,code_description,data_category,date_created,ert_valid,history,last_inventory_year,last_updated_date,map_to,option_group,option_set,scc_level_one,scc_level_two,scc_level_three,scc_level_four,sector,short_name,status,tier_1_code,tier_1_description,tier_2_code,tier_2_description,tier_3_code,tier_3_description,usage_notes,Unnamed:_27,unit_type,fuel_type
4900,30302348,"Oct 29, 2020 10:27:07 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Taconite Iron Ore Processing,Hearth Layer Feed to Furnace,Industrial Processes - Ferrous Metals,1aryMetal TaconiteIronOreProcng SeeSCCLev4,Active,5.0,Metals Processing,2.0,Ferrous Metals Processing,1.0,Primary,,,Hearth Layer Feed to Furnace,
4901,30302349,"Oct 29, 2020 10:27:07 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Taconite Iron Ore Processing,Grate/Kiln Furnace Feed,Industrial Processes - Ferrous Metals,1aryMetal TaconiteIronOreProcng Grate/KilnFurnFeed,Active,5.0,Metals Processing,2.0,Ferrous Metals Processing,1.0,Primary,,,Grate/Kiln Furnace Feed,
4902,30302350,"Oct 29, 2020 10:27:07 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Taconite Iron Ore Processing,Grate/Kiln Furnace Discharge,Industrial Processes - Ferrous Metals,1aryMetal TaconiteIronOreProcng SeeSCCLev4,Active,5.0,Metals Processing,2.0,Ferrous Metals Processing,1.0,Primary,,,Grate/Kiln Furnace Discharge,
4903,30302351,"Oct 29, 2020 10:27:07 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Taconite Iron Ore Processing,"Induration: Grate/Kiln, Gas-fired, Acid Pellets",Industrial Processes - Ferrous Metals,1aryMetal TaconiteIronOreProcng SeeSCCLev4,Active,5.0,Metals Processing,2.0,Ferrous Metals Processing,1.0,Primary,,,"Induration: Grate/Kiln, Gas-fired, Acid Pellets",Gas
4904,30302352,"Oct 29, 2020 10:27:07 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Taconite Iron Ore Processing,"Induration: Grate/Kiln, Gas-fired, Flux Pellets",Industrial Processes - Ferrous Metals,1aryMetal TaconiteIronOreProcng SeeSCCLev4,Active,5.0,Metals Processing,2.0,Ferrous Metals Processing,1.0,Primary,,,"Induration: Grate/Kiln, Gas-fired, Flux Pellets",Gas
4905,30302353,"Oct 29, 2020 10:27:07 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Taconite Iron Ore Processing,"Induration: Grate/Kiln, Gas & Oil-fired, Acid Pellets",Industrial Processes - Ferrous Metals,1aryMetal TaconiteIronOreProcng SeeSCCLev4,Active,5.0,Metals Processing,2.0,Ferrous Metals Processing,1.0,Primary,,,"Induration: Grate/Kiln, Gas & Oil-fired, Acid Pellets",Oil
4906,30302354,"Oct 29, 2020 10:27:07 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Taconite Iron Ore Processing,"Induration: Grate/Kiln, Gas & Oil-fired, Flux Pellets",Industrial Processes - Ferrous Metals,1aryMetal TaconiteIronOreProcng SeeSCCLev4,Active,5.0,Metals Processing,2.0,Ferrous Metals Processing,1.0,Primary,,,"Induration: Grate/Kiln, Gas & Oil-fired, Flux Pellets",Oil
4907,30302355,"Oct 29, 2020 10:27:07 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Taconite Iron Ore Processing,"Induration: Grate/Kiln, Coke-fired, Acid Pellets",Industrial Processes - Ferrous Metals,1aryMetal TaconiteIronOreProcng SeeSCCLev4,Active,5.0,Metals Processing,2.0,Ferrous Metals Processing,1.0,Primary,,,"Induration: Grate/Kiln, Coke-fired, Acid Pellets",Coke
4908,30302356,"Oct 29, 2020 10:27:07 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Taconite Iron Ore Processing,"Induration: Grate/Kiln, Coke-fired, Flux Pellets",Industrial Processes - Ferrous Metals,1aryMetal TaconiteIronOreProcng SeeSCCLev4,Active,5.0,Metals Processing,2.0,Ferrous Metals Processing,1.0,Primary,,,"Induration: Grate/Kiln, Coke-fired, Flux Pellets",Coke
4909,30302357,"Oct 29, 2020 10:27:07 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Taconite Iron Ore Processing,"Induration: Grate/Kiln, Coke & Coal-fired, Acid Pellets",Industrial Processes - Ferrous Metals,1aryMetal TaconiteIronOreProcng SeeSCCLev4,Active,5.0,Metals Processing,2.0,Ferrous Metals Processing,1.0,Primary,,,"Induration: Grate/Kiln, Coke & Coal-fired, Acid Pellets",Coal
4910,30302358,"Oct 29, 2020 10:27:07 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Taconite Iron Ore Processing,"Induration: Grate/Kiln, Coke & Coal-fired, Flux Pellets",Industrial Processes - Ferrous Metals,1aryMetal TaconiteIronOreProcng SeeSCCLev4,Active,5.0,Metals Processing,2.0,Ferrous Metals Processing,1.0,Primary,,,"Induration: Grate/Kiln, Coke & Coal-fired, Flux Pellets",Coal
4911,30302359,"Oct 29, 2020 10:27:07 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Taconite Iron Ore Processing,"Induration: Grate/Kiln, Coal-fired, Acid Pellets",Industrial Processes - Ferrous Metals,1aryMetal TaconiteIronOreProcng SeeSCCLev4,Active,5.0,Metals Processing,2.0,Ferrous Metals Processing,1.0,Primary,,,"Induration: Grate/Kiln, Coal-fired, Acid Pellets",Coal
4912,30302360,"Oct 29, 2020 10:27:07 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Taconite Iron Ore Processing,"Induration: Grate/Kiln, Coal-fired, Flux Pellets",Industrial Processes - Ferrous Metals,1aryMetal TaconiteIronOreProcng SeeSCCLev4,Active,5.0,Metals Processing,2.0,Ferrous Metals Processing,1.0,Primary,,,"Induration: Grate/Kiln, Coal-fired, Flux Pellets",Coal
4913,30302361,"Oct 29, 2020 10:27:07 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Taconite Iron Ore Processing,"Induration: Grate/Kiln, Coal & Oil-fired, Acid Pellets",Industrial Processes - Ferrous Metals,1aryMetal TaconiteIronOreProcng SeeSCCLev4,Active,5.0,Metals Processing,2.0,Ferrous Metals Processing,1.0,Primary,,,"Induration: Grate/Kiln, Coal & Oil-fired, Acid Pellets",Oil
4914,30302362,"Oct 29, 2020 10:27:07 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Taconite Iron Ore Processing,"Induration: Grate/Kiln, Coal & Oil-fired, Flux Pellets",Industrial Processes - Ferrous Metals,1aryMetal TaconiteIronOreProcng SeeSCCLev4,Active,5.0,Metals Processing,2.0,Ferrous Metals Processing,1.0,Primary,,,"Induration: Grate/Kiln, Coal & Oil-fired, Flux Pellets",Oil
4915,30302369,"Oct 29, 2020 10:27:07 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Taconite Iron Ore Processing,Vertical Shaft Furnace Feed,Industrial Processes - Ferrous Metals,1aryMetal TaconiteIronOreProcng SeeSCCLev4,Active,5.0,Metals Processing,2.0,Ferrous Metals Processing,1.0,Primary,,,Vertical Shaft Furnace Feed,
4916,30302370,"Oct 29, 2020 10:27:07 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Taconite Iron Ore Processing,Vertical Shaft Furnace Discharge,Industrial Processes - Ferrous Metals,1aryMetal TaconiteIronOreProcng SeeSCCLev4,Active,5.0,Metals Processing,2.0,Ferrous Metals Processing,1.0,Primary,,,Vertical Shaft Furnace Discharge,
4921,30302379,"Oct 29, 2020 10:27:07 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Taconite Iron Ore Processing,Straight Grate Furnace Feed,Industrial Processes - Ferrous Metals,1aryMetal TaconiteIronOreProcng SeeSCCLev4,Active,5.0,Metals Processing,2.0,Ferrous Metals Processing,1.0,Primary,,,Straight Grate Furnace Feed,
4922,30302380,"Oct 29, 2020 10:27:07 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Taconite Iron Ore Processing,Straight Grate Furnace Discharge,Industrial Processes - Ferrous Metals,1aryMetal TaconiteIronOreProcng SeeSCCLev4,Active,5.0,Metals Processing,2.0,Ferrous Metals Processing,1.0,Primary,,,Straight Grate Furnace Discharge,
4950,30303005,"Oct 29, 2020 10:27:08 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Zinc Production,Vertical Retort/Electrothermal Furnace,Industrial Processes - Non-ferrous Metals,1aryMetal ZincProd SeeSCCLev4,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,3.0,Zinc,,,Vertical Retort/Electrothermal Furnace,
4966,30303021,"Oct 29, 2020 10:27:08 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Zinc Production,Retort Furnace,Industrial Processes - Non-ferrous Metals,1aryMetal ZincProd RetortFurn,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,3.0,Zinc,,,Retort Furnace,
5001,30390001,"Oct 29, 2020 10:27:08 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Fuel Fired Equipment,Distillate Oil (No. 2): Process Heaters,Industrial Processes - Non-ferrous Metals,1aryMetal FuelFiredEquip DistOilNo.2ProcHtr,Active,2.0,Fuel Comb. Industrial,2.0,Oil,2.0,Distillate,,,Process Heaters,Distillate Oil (No. 2)
5002,30390002,"Oct 29, 2020 10:27:08 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Fuel Fired Equipment,Residual Oil: Process Heaters,Industrial Processes - Non-ferrous Metals,1aryMetal FuelFiredEquip ResidOilProcHeaters,Active,2.0,Fuel Comb. Industrial,2.0,Oil,1.0,Residual,,,Process Heaters,Residual Oil
5003,30390003,"Oct 29, 2020 10:27:08 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Fuel Fired Equipment,Natural Gas: Process Heaters,Industrial Processes - Non-ferrous Metals,1aryMetal FuelFiredEquip NatGasProcHeaters,Active,2.0,Fuel Comb. Industrial,3.0,Gas,1.0,Natural,,,Process Heaters,Natural Gas
5004,30390004,"Oct 29, 2020 10:27:08 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Fuel Fired Equipment,Process Gas: Process Heaters,Industrial Processes - Non-ferrous Metals,1aryMetal FuelFiredEquip ProcGasProcHeaters,Active,2.0,Fuel Comb. Industrial,3.0,Gas,2.0,Process,,,Process Heaters,Process Gas
5005,30390011,"Oct 29, 2020 10:27:08 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Fuel Fired Equipment,Distillate Oil (No. 2): Incinerators,Industrial Processes - Non-ferrous Metals,1aryMetal FuelFiredEquip DistOilNo.2Incins,Active,2.0,Fuel Comb. Industrial,2.0,Oil,2.0,Distillate,,,Incinerators,Distillate Oil (No. 2)
5006,30390012,"Oct 29, 2020 10:27:08 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Fuel Fired Equipment,Residual Oil: Incinerators,Industrial Processes - Non-ferrous Metals,1aryMetal FuelFiredEquip ResidOilIncins,Active,2.0,Fuel Comb. Industrial,2.0,Oil,1.0,Residual,,,Incinerators,Residual Oil
5007,30390013,"Oct 29, 2020 10:27:08 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Fuel Fired Equipment,Natural Gas: Incinerators,Industrial Processes - Non-ferrous Metals,1aryMetal FuelFiredEquip NatGasIncins,Active,2.0,Fuel Comb. Industrial,3.0,Gas,1.0,Natural,,,Incinerators,Natural Gas
5008,30390014,"Oct 29, 2020 10:27:08 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Fuel Fired Equipment,Process Gas: Incinerators,Industrial Processes - Non-ferrous Metals,1aryMetal FuelFiredEquip ProcGasIncins,Active,2.0,Fuel Comb. Industrial,3.0,Gas,2.0,Process,,,Incinerators,Process Gas
5009,30390021,"Oct 29, 2020 10:27:08 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Fuel Fired Equipment,Distillate Oil (No. 2): Flares,Industrial Processes - Non-ferrous Metals,1aryMetal FuelFiredEquip DistOilNo.2Flares,Active,2.0,Fuel Comb. Industrial,2.0,Oil,2.0,Distillate,,,Flares,Distillate Oil (No. 2)
5010,30390022,"Oct 29, 2020 10:27:08 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Fuel Fired Equipment,Residual Oil: Flares,Industrial Processes - Non-ferrous Metals,1aryMetal FuelFiredEquip ResidOilFlares,Active,2.0,Fuel Comb. Industrial,2.0,Oil,1.0,Residual,,,Flares,Residual Oil
5011,30390023,"Oct 29, 2020 10:27:08 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Fuel Fired Equipment,Natural Gas: Flares,Industrial Processes - Non-ferrous Metals,1aryMetal FuelFiredEquip NatGasFlares,Active,2.0,Fuel Comb. Industrial,3.0,Gas,1.0,Natural,,,Flares,Natural Gas
5012,30390024,"Oct 29, 2020 10:27:08 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Fuel Fired Equipment,Process Gas: Flares,Industrial Processes - Non-ferrous Metals,1aryMetal FuelFiredEquip ProcGasFlares,Active,2.0,Fuel Comb. Industrial,3.0,Gas,2.0,Process,,,Flares,Process Gas
5014,30400101,"Oct 29, 2020 10:27:08 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Aluminum,Sweat Furnace,Industrial Processes - Non-ferrous Metals,2ary Metal Aluminum SweatFurn,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,4.0,Aluminum,,,Sweat Furnace,
5015,30400102,"Sep 30, 2017 2:56:41 AM",No,,Point,,No,,2015.0,1/19/2017,30400138,,,Industrial Processes,Secondary Metal Production,Aluminum,Smelting Furnace/Crucible,Industrial Processes - Non-ferrous Metals,,Retired,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,4.0,Aluminum,,,Smelting Furnace/Crucible,
5016,30400103,"Sep 30, 2017 2:56:41 AM",No,,Point,,No,,2015.0,1/19/2017,30400138,,,Industrial Processes,Secondary Metal Production,Aluminum,Smelting Furnace/Reverberatory,Industrial Processes - Non-ferrous Metals,,Retired,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,4.0,Aluminum,,,Smelting Furnace/Reverberatory,
5020,30400107,"Oct 29, 2020 10:27:08 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Aluminum,Dross Furnace,Industrial Processes - Non-ferrous Metals,2ary Metal Aluminum DrossFurn,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,4.0,Aluminum,,,Dross Furnace,
5025,30400112,"Oct 29, 2020 10:27:08 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Aluminum,Annealing Furnace,Industrial Processes - Non-ferrous Metals,2ary Metal Aluminum AnnealingFurn,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,4.0,Aluminum,,,Annealing Furnace,
5026,30400113,"Oct 29, 2020 10:27:08 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Aluminum,Slab Furnace,Industrial Processes - Non-ferrous Metals,2ary Metal Aluminum SlabFurn,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,4.0,Aluminum,,,Slab Furnace,
5028,30400115,"Oct 29, 2020 10:27:08 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Aluminum,Preprocessing: Sweat Furnace: Grate,Industrial Processes - Non-ferrous Metals,2ary Metal Aluminum PreProcessngSweatFurnGrate,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,4.0,Aluminum,,,Preprocessing: Sweat Furnace: Grate,
5035,30400131,"Oct 29, 2020 10:27:08 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Aluminum,Furnace Charging,Industrial Processes - Non-ferrous Metals,2ary Metal Aluminum FurnCharg,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,4.0,Aluminum,,,Furnace Charging,
5037,30400133,"Oct 29, 2020 10:27:08 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Aluminum,Furnace Tapping,Industrial Processes - Non-ferrous Metals,2ary Metal Aluminum FurnTappng,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,4.0,Aluminum,,,Furnace Tapping,
5038,30400134,"Oct 29, 2020 10:27:08 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Aluminum,Preprocessing: Thermal Chip Dryer,Industrial Processes - Non-ferrous Metals,2ary Metal Aluminum PreProcessngThermalChipDryr,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,4.0,Aluminum,,,Preprocessing: Thermal Chip Dryer,
5039,30400135,"Oct 29, 2020 10:27:08 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Aluminum,Preprocessing: Scrap Dryer/Delacquering/Decoating Kiln,Industrial Processes - Non-ferrous Metals,2ary Metal Aluminum SeeSCCLev4,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,4.0,Aluminum,,,Preprocessing: Scrap Dryer/Delacquering/Decoating Kiln,
5041,30400137,"Oct 29, 2020 10:27:08 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Aluminum,Group 1 Furnace: Clean Charge Only,Industrial Processes - Non-ferrous Metals,2ary Metal Aluminum Group1FurnCleanChargeOnly,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,4.0,Aluminum,,,Group 1 Furnace: Clean Charge Only,
5042,30400138,"Oct 29, 2020 10:27:08 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Aluminum,Group 1 Furnace: Other than Clean Charge,Industrial Processes - Non-ferrous Metals,2ary Metal Aluminum Group1FurnOtherthanCleanCharge,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,4.0,Aluminum,,,Group 1 Furnace: Other than Clean Charge,
5046,30400204,"Aug 9, 2018 11:53:37 PM",No,,Point,,No,,2005.0,3/20/2012,30400238,,,Industrial Processes,Secondary Metal Production,Copper,Electric Induction Furnace,Industrial Processes - Non-ferrous Metals,,Retired,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,1.0,Copper,,,Electric Induction Furnace,
5047,30400207,"Oct 29, 2020 10:27:08 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Copper,Scrap Dryer (Rotary),Industrial Processes - Non-ferrous Metals,2ary Metal Copper ScrapDryrRot,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,1.0,Copper,,,Scrap Dryer (Rotary),
5048,30400208,"Oct 29, 2020 10:27:08 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Copper,Wire Burning: Incinerator,Industrial Processes - Non-ferrous Metals,2ary Metal Copper WireBurningIncin,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,1.0,Copper,,,Wire Burning: Incinerator,
5049,30400209,"Oct 29, 2020 10:27:08 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Copper,Sweating Furnace,Industrial Processes - Non-ferrous Metals,2ary Metal Copper SweatingFurn,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,1.0,Copper,,,Sweating Furnace,
5054,30400214,"Oct 29, 2020 10:27:09 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Copper,Charge with Copper: Reverberatory Furnace,Industrial Processes - Non-ferrous Metals,2ary Metal Copper ChargeW/CopperReverbrtoryFurn,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,1.0,Copper,,,Charge with Copper: Reverberatory Furnace,
5055,30400215,"Oct 29, 2020 10:27:09 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Copper,Charge with Brass and Bronze: Reverberatory Furnace,Industrial Processes - Non-ferrous Metals,2ary Metal Copper SeeSCCLev4,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,1.0,Copper,,,Charge with Brass and Bronze: Reverberatory Furnace,
5056,30400216,"Oct 29, 2020 10:27:09 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Copper,Charge with Copper: Rotary Furnace,Industrial Processes - Non-ferrous Metals,2ary Metal Copper ChargeW/CopperRotFurn,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,99.0,Other,,,Charge with Copper: Rotary Furnace,
5057,30400217,"Oct 29, 2020 10:27:09 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Copper,Charge with Brass and Bronze: Rotary Furnace,Industrial Processes - Non-ferrous Metals,2ary Metal Copper ChargeW/Brass&BronzeRotFurn,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,1.0,Copper,,,Charge with Brass and Bronze: Rotary Furnace,
5058,30400218,"Oct 29, 2020 10:27:09 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Copper,Charge with Copper: Crucible and Pot Furnace,Industrial Processes - Non-ferrous Metals,2ary Metal Copper ChargeW/CopperCrucible&PotFurn,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,1.0,Copper,,,Charge with Copper: Crucible and Pot Furnace,
5059,30400219,"Oct 29, 2020 10:27:09 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Copper,Charge with Brass and Bronze: Crucible and Pot Furnace,Industrial Processes - Non-ferrous Metals,2ary Metal Copper SeeSCCLev4,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,1.0,Copper,,,Charge with Brass and Bronze: Crucible and Pot Furnace,
5060,30400220,"Oct 29, 2020 10:27:09 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Copper,Charge with Copper: Electric Arc Furnace,Industrial Processes - Non-ferrous Metals,2ary Metal Copper ChargeW/CopperElecArcFurn,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,1.0,Copper,,,Charge with Copper: Electric Arc Furnace,
5061,30400221,"Oct 29, 2020 10:27:09 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Copper,Charge with Brass and Bronze: Electric Arc Furnace,Industrial Processes - Non-ferrous Metals,2ary Metal Copper ChargeW/Brass&BronzeElecArcFurn,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,1.0,Copper,,,Charge with Brass and Bronze: Electric Arc Furnace,
5065,30400231,"Aug 9, 2018 11:53:37 PM",No,,Point,,No,,2005.0,3/20/2012,30400207,,,Industrial Processes,Secondary Metal Production,Copper,Scrap Dryer,Industrial Processes - Non-ferrous Metals,,Retired,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,1.0,Copper,,,Scrap Dryer,
5066,30400232,"Aug 9, 2018 11:53:37 PM",No,,Point,,No,,2005.0,3/20/2012,30400208,,,Industrial Processes,Secondary Metal Production,Copper,Wire Incinerator,Industrial Processes - Non-ferrous Metals,,Retired,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,1.0,Copper,,,Wire Incinerator,
5067,30400233,"Aug 9, 2018 11:53:37 PM",No,,Point,,No,,2005.0,3/20/2012,30400209,,,Industrial Processes,Secondary Metal Production,Copper,Sweating Furnace,Industrial Processes - Non-ferrous Metals,,Retired,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,1.0,Copper,,,Sweating Furnace,
5068,30400234,"Oct 29, 2020 10:27:09 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Copper,Cupola Furnace,Industrial Processes - Non-ferrous Metals,2ary Metal Copper CupolaFurn,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,1.0,Copper,,,Cupola Furnace,
5069,30400235,"Oct 29, 2020 10:27:09 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Copper,Reverberatory Furnace,Industrial Processes - Non-ferrous Metals,2ary Metal Copper ReverbrtoryFurn,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,1.0,Copper,,,Reverberatory Furnace,
5070,30400236,"Oct 29, 2020 10:27:09 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Copper,Rotary Furnace,Industrial Processes - Non-ferrous Metals,2ary Metal Copper RotFurn,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,1.0,Copper,,,Rotary Furnace,
5071,30400237,"Oct 29, 2020 10:27:09 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Copper,Crucible Furnace,Industrial Processes - Non-ferrous Metals,2ary Metal Copper CrucibleFurn,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,1.0,Copper,,,Crucible Furnace,
5072,30400238,"Oct 29, 2020 10:27:09 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Copper,Electric Induction Furnace,Industrial Processes - Non-ferrous Metals,2ary Metal Copper ElecInductionFurn,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,1.0,Copper,,,Electric Induction Furnace,
5074,30400240,"Oct 29, 2020 10:27:09 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Copper,Charge with Copper: Holding Furnace,Industrial Processes - Non-ferrous Metals,2ary Metal Copper ChargeW/CopperHoldingFurn,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,1.0,Copper,,,Charge with Copper: Holding Furnace,
5075,30400241,"Aug 9, 2018 11:53:37 PM",No,,Point,,No,,2005.0,3/20/2012,30400240,,,Industrial Processes,Secondary Metal Production,Copper,Charge with Copper: Holding Furnace,Industrial Processes - Non-ferrous Metals,,Retired,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,1.0,Copper,,,Charge with Copper: Holding Furnace,
5076,30400242,"Oct 29, 2020 10:27:09 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Copper,Charge with Other Alloy (7%): Reverberatory Furnace,Industrial Processes - Non-ferrous Metals,2ary Metal Copper SeeSCCLev4,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,1.0,Copper,,,Charge with Other Alloy (7%): Reverberatory Furnace,
5077,30400243,"Oct 29, 2020 10:27:09 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Secondary Metal Production,Copper,Charge with High Lead Alloy (58%): Reverberatory Furnace,Industrial Processes - Non-ferrous Metals,2ary Metal Copper SeeSCCLev4,Active,5.0,Metals Processing,1.0,Non-Ferrous Metals Processing,1.0,Copper,,,Charge with High Lead Alloy (58%): Reverberatory Furnace,
